Experiment id: 841de366-44f3-4e46-b6c3-00889528ac22
Performance Test Version: 2fc8cc2-dirty
Logfile name: 26439dae-6f38-4148-908e-3e9bf62483d3.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Array2m
Msg name: Array2m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.031263,		1.000946,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2746,		0.211,		236175360,		0,		0,		0,		16708,		3,		0,		0,		0,		16,		32,		0,		30,		2555,		1.277e-05
7.041695,		1.010046,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3155,		0.2235,		236175360,		0,		0,		0,		16708,		3,		0,		0,		0,		18,		36,		0,		33,		2969,		0.6185
8.042871,		1.000975,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3473,		0.236,		236175360,		0,		0,		0,		16708,		3,		0,		0,		0,		18,		36,		0,		33,		3350,		0.4994
9.053164,		1.010044,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3804,		0.2485,		236175360,		0,		0,		0,		16708,		3,		0,		0,		0,		18,		36,		0,		33,		3891,		0.6186
10.056175,		1.002759,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4231,		0.2586,		236175360,		0,		0,		0,		16709,		3,		0,		0,		0,		20,		40,		0,		37,		4313,		0.6231
11.058007,		1.001629,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4576,		0.2665,		236175360,		0,		0,		0,		16709,		3,		0,		0,		0,		20,		40,		0,		37,		4691,		0.4991
12.066096,		1.007913,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4923,		0.2745,		236175360,		0,		0,		0,		16709,		3,		0,		0,		0,		20,		40,		0,		37,		5066,		0.62
13.070450,		1.004172,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5345,		0.2843,		236175360,		0,		0,		0,		16709,		3,		0,		0,		0,		22,		44,		0,		41,		5454,		0.6223
14.071611,		1.000977,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5698,		0.2923,		236175360,		0,		0,		0,		16710,		3,		0,		0,		0,		22,		44,		0,		41,		5824,		0.4994
15.080905,		1.009077,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.6052,		0.3002,		236175360,		0,		0,		0,		16716,		3,		0,		0,		0,		22,		44,		0,		41,		6189,		0.6192
