Experiment id: a1b964cf-acf8-4fc8-88c0-06f117f16e87
Performance Test Version: 2fc8cc2-dirty
Logfile name: 69a2db01-4d1f-40d0-9709-d53b3a33676c.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 0
Topic name: Array2m
Msg name: Array2m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.058030,		1.010011,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1327,		0.1885,		238157824,		0,		0,		0,		16851,		7,		0,		0,		0,		16,		32,		0,		18,		10580,		8.259e-06
7.063397,		1.005300,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1506,		0.1996,		238157824,		0,		0,		0,		16851,		7,		0,		0,		0,		18,		36,		0,		20,		13101,		0.373
8.065838,		1.002414,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.175,		0.2123,		238157824,		0,		0,		0,		16851,		7,		0,		0,		0,		18,		36,		0,		20,		15528,		0.4988
9.075868,		1.010005,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1893,		0.2206,		238157824,		0,		0,		0,		16851,		7,		0,		0,		0,		18,		36,		0,		20,		17190,		0.2475
10.085928,		1.010041,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2079,		0.2334,		238157824,		0,		0,		0,		16857,		7,		0,		0,		0,		20,		38,		0,		22,		19091,		0.3713
11.096040,		1.010040,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2229,		0.2409,		238157824,		0,		0,		0,		16857,		7,		0,		0,		0,		20,		38,		0,		22,		20294,		0.3712
12.106078,		1.010011,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2382,		0.2485,		238157824,		0,		0,		0,		16857,		7,		0,		0,		0,		20,		38,		0,		22,		21500,		0.1238
13.107904,		1.001803,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2542,		0.2567,		238157824,		0,		0,		0,		16857,		7,		0,		0,		0,		22,		40,		0,		24,		22754,		0.3743
14.116007,		1.008079,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2728,		0.2672,		238616576,		0,		0,		0,		16890,		7,		0,		0,		0,		22,		42,		0,		26,		25501,		0.372
15.126042,		1.010017,		0,		0,		0,		nan,		0,		inf,		-inf,		0,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2917,		0.2764,		238682112,		0,		0,		0,		16895,		7,		0,		0,		0,		22,		42,		0,		26,		27093,		0.3713
