Experiment id: b8b6f6b4-7bb8-4316-bf3d-598c28b1fda4
Performance Test Version: 2113db4
Logfile name: 42afff5b-ab8b-4268-9772-189ef3137e90.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 16 Sync. pub/sub: 0
Publishing rate: 20
Topic name: Struct16
Msg name: Struct16
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 10
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 1
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000454,		1.000070,		190,		0,		0,		-nan,		6390,		0.05419,		0.2658,		0.1142,		3.035e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1316,		0,		22228,		0,		0,		0,		1936,		0,		0,		8,		8,		0,		0,		0,		2735,		9,		-0.01222
7.000570,		1.000071,		190,		0,		0,		-nan,		6390,		0.05421,		0.1916,		0.1138,		2.724e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1485,		0,		22228,		0,		0,		0,		1940,		0,		0,		8,		8,		0,		0,		0,		3045,		9,		0.08332
8.000654,		1.000057,		190,		0,		0,		-nan,		6390,		0.04321,		0.1875,		0.1129,		2.653e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1654,		0,		22228,		0,		0,		0,		1945,		0,		0,		8,		8,		0,		0,		0,		3358,		10,		0.1667
9.000756,		1.000076,		190,		0,		0,		-nan,		6390,		0.03795,		0.2114,		0.1113,		2.835e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1815,		0,		22228,		0,		0,		0,		1950,		0,		0,		8,		8,		0,		0,		0,		3665,		12,		0.1666
10.000859,		1.000076,		190,		0,		0,		-nan,		6390,		0.05599,		0.1937,		0.1127,		2.721e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.198,		0,		22228,		0,		0,		0,		1954,		0,		0,		8,		8,		0,		0,		0,		3950,		13,		0.08332
11.000963,		1.000076,		190,		0,		0,		-nan,		6390,		0.05565,		0.1858,		0.1125,		2.667e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2144,		0,		22228,		0,		0,		0,		1959,		0,		0,		8,		8,		0,		0,		0,		4234,		14,		0.1666
12.001067,		1.000076,		190,		0,		0,		-nan,		6390,		0.05565,		0.19,		0.1125,		2.665e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2306,		0,		22228,		0,		0,		0,		1964,		0,		0,		8,		8,		0,		0,		0,		4523,		14,		0.1666
13.001172,		1.000076,		190,		0,		0,		-nan,		6390,		0.05569,		0.1869,		0.1122,		2.69e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2471,		0,		22668,		0,		0,		0,		1968,		0,		0,		8,		8,		0,		0,		0,		4818,		15,		0.08332
14.001275,		1.000076,		190,		0,		0,		-nan,		6390,		0.05571,		0.2015,		0.1132,		2.766e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2637,		0,		22668,		0,		0,		0,		1973,		0,		0,		8,		8,		0,		0,		0,		5122,		15,		0.1666
15.001378,		1.000076,		190,		0,		0,		-nan,		6390,		0.05582,		0.2653,		0.1144,		3.125e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2807,		0,		22668,		0,		0,		0,		1978,		0,		0,		8,		8,		0,		0,		0,		5428,		16,		0.1666
16.001480,		1.000076,		190,		0,		0,		-nan,		6390,		0.05543,		0.1855,		0.1121,		2.713e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2975,		0,		22668,		0,		0,		0,		1982,		0,		0,		8,		8,		0,		0,		0,		5742,		16,		0.08332
17.001583,		1.000076,		190,		0,		0,		-nan,		6390,		0.0555,		0.223,		0.1139,		2.908e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3144,		0,		22668,		0,		0,		0,		1988,		0,		0,		8,		8,		0,		0,		0,		6056,		16,		0.1666
18.001688,		1.000076,		190,		0,		0,		-nan,		6390,		0.05584,		0.1887,		0.1123,		2.679e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3308,		0,		22668,		0,		0,		0,		1993,		0,		0,		8,		8,		0,		0,		0,		6364,		16,		0.1666
