Experiment id: 97e22925-2155-4857-b678-54c65f129b2d
Performance Test Version: 
Logfile name: 8d2bf2af-0ef4-4eed-830f-f0a1452df335.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 0
Topic name: Array2m
Msg name: Array2m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.028089,		1.004336,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		484375000,		265625000,		21004,		0,		0,		0,		0,		5602,		0,		0,		0,		0,		0,		0,		0,		0,		0
7.032563,		1.004361,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		562500000,		312500000,		21040,		0,		0,		0,		0,		5611,		0,		0,		0,		0,		0,		0,		0,		0,		1.037
8.033625,		1.000982,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		640625000,		328125000,		21040,		0,		0,		0,		0,		5611,		0,		0,		0,		0,		0,		0,		0,		0,		0.7804
9.039266,		1.005574,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		703125000,		375000000,		72660,		0,		0,		0,		0,		18516,		0,		0,		0,		0,		0,		0,		0,		0,		0.9063
10.041607,		1.002273,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		781250000,		390625000,		72660,		0,		0,		0,		0,		18516,		0,		0,		0,		0,		0,		0,		0,		0,		0.7794
11.046050,		1.004388,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		828125000,		437500000,		72660,		0,		0,		0,		0,		18516,		0,		0,		0,		0,		0,		0,		0,		0,		0.7778
12.047120,		1.001002,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		859375000,		484375000,		72660,		0,		0,		0,		0,		18516,		0,		0,		0,		0,		0,		0,		0,		0,		0.6503
13.050335,		1.003156,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		890625000,		546875000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7787
14.066045,		1.015641,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		921875000,		609375000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7692
15.068108,		1.002004,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		968750000,		656250000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7796
16.070517,		1.002356,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1031250000,		687500000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7794
17.076530,		1.005945,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1093750000,		718750000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7766
18.077627,		1.001044,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1140625000,		750000000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.6503
19.082338,		1.004653,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1203125000,		781250000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7776
20.084793,		1.002305,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1234375000,		843750000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7793
21.088194,		1.003340,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1281250000,		890625000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7786
22.089264,		1.001007,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1328125000,		937500000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7804
23.095047,		1.005727,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1390625000,		953125000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.6473
24.110886,		1.015790,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1437500000,		984375000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.6409
25.113237,		1.002296,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1468750000,		1031250000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.6495
26.116726,		1.003428,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1515625000,		1062500000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.6488
27.119999,		1.003210,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1578125000,		1093750000,		72664,		0,		0,		0,		0,		18517,		0,		0,		0,		0,		0,		0,		0,		0,		0.7787
28.123178,		1.003111,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1640625000,		1125000000,		72676,		0,		0,		0,		0,		18520,		0,		0,		0,		0,		0,		0,		0,		0,		0.7788
29.124266,		1.001024,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1703125000,		1156250000,		72676,		0,		0,		0,		0,		18520,		0,		0,		0,		0,		0,		0,		0,		0,		0.7804
30.139893,		1.015565,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1718750000,		1218750000,		72760,		0,		0,		0,		0,		18546,		0,		0,		0,		0,		0,		0,		0,		0,		0.641
